id,latitude,longitude,battery_level,captive,time_stamp
fc7c987f-31db-442d-9200-4aacf3a64e47,34.41751166666666,-119.86131333333331,98,False,1548965404
6922fe6a-067b-4054-b473-0c12037add28,34.41201333333333,-119.86210666666666,100,False,1548976804
4e346dbf-74ae-4a59-8238-e8490f1b512e,34.41200666666667,-119.86210666666666,100,False,1548976804
18db4e7f-e3cb-42ce-a3ce-4eb0c8a7c50f,34.415665000000004,-119.85701,99,False,1548983403
9590db54-be95-4c9f-840c-0d8928c38d3f,34.415684000000006,-119.85694199999999,100,False,1548983403
ec453756-8eb7-4aa6-9278-cfb48d10d42b,34.41565,-119.85701499999999,100,False,1548983403
52d88824-bd93-4cab-8b5f-ec7dbd307a57,34.415661666666665,-119.85698000000001,100,False,1548983403
5f70547f-7951-4ed3-bd96-ea8737399da8,34.414583919601895,-119.86580746259527,65,False,1548984004
ba99343f-a5bc-4d46-8070-e724dcf2fec9,34.409591666666664,-119.85537666666666,89,False,1548985204
d5616d53-9d3a-40e8-878a-457da315d118,34.415234999999996,-119.86089799999999,100,False,1548985803
174fc7c6-863f-48b4-998a-797678a403fa,34.417381666666664,-119.85193666666667,93,False,1548986403
93f8060a-ec40-499c-a4ca-6d30711b88af,34.419154999999996,-119.868965,95,False,1548986403
c9e089b9-b53b-4712-b439-51b43ba88d31,34.412101666666665,-119.85739833333334,96,False,1548987004
4874e55b-88f6-4b08-b82e-39c026417feb,34.41289833333334,-119.84996,74,False,1548988204
ec4e5c1e-951f-4ca3-960b-a81ebc4987f8,34.41319333333333,-119.85526333333334,93,False,1548988204
44f62996-da26-4e4e-8b21-e7e0ac53c0ec,34.41110166666667,-119.86183999999999,86,False,1548988804
efb815d5-f268-405c-b38f-1ad0fce3bd64,34.415143,-119.85569,97,False,1548989404
b93c6d56-4c98-43e4-baa7-bbc6ddb34f4c,34.41316166666666,-119.85598833333331,80,False,1548994204
397d4735-1d50-4c55-af03-1abc4001f358,34.41647666666667,-119.85812333333334,65,False,1548996603
