id,latitude,longitude,battery_level,captive,time_stamp
a4bec8fe-4ddc-4935-acbf-489ea9d7e5f5,34.416725,-119.85632333333334,59,False,1548676804
582c1de5-f201-498a-a550-f784345c83fc,34.41315,-119.85552166666666,58,False,1548676804
dcef746c-097f-4e17-b7b8-4ea4f8db6291,34.412101666666665,-119.85532333333336,92,False,1548676804
c7448ee6-bfa1-4a9e-8acf-7ae3a4073af8,34.411894999999994,-119.85533833333332,79,False,1548676804
4506846b-55c1-4284-bb23-e70a6a394d52,34.41338333333333,-119.85696333333333,67,False,1548676804
cf08095a-38f8-49c7-b636-51efa511f162,34.41182333333334,-119.85482833333332,56,False,1548676804
c0a8cf48-9d3e-4afc-b9a3-4d0b7df49a9c,34.411696666666664,-119.85703999999998,58,False,1548676804
ef97ba2f-066d-40b5-ad3f-356b82b610d3,34.41612166666666,-119.856475,25,False,1548676804
5628c146-843e-4e47-8210-3ce583ad5f7a,34.41608,-119.856475,39,False,1548676804
94e6dd01-ef46-4981-a1b4-01c9a8969afc,34.415877,-119.86209299999999,65,False,1548676804
ca6f26c7-c566-452f-a887-aec67fd7182d,34.412731666666666,-119.86303,100,False,1548676804
8b9b3252-fc67-490b-b5e8-0b5d510741ff,34.412910000000004,-119.84726,76,False,1548676804
1bd6a353-bc2f-486a-9297-3601647092d2,34.41709833333333,-119.86660833333332,58,False,1548676804
16c9b3ab-ddfb-4dd2-87ea-18f3813f5c18,34.41121333333333,-119.84304,66,False,1548676804
dffc384c-9041-4195-af4b-5e48b1f87181,34.41845725682395,-119.86777525985019,93,False,1548676804
025f6dff-ba82-4fa5-a922-3144adb60827,34.4098693,-119.86942749999999,67,False,1548676804
ebe7dac2-7202-4782-8058-c3b31f8abc23,34.415262,-119.86200600000001,96,False,1548676804
dffc384c-9041-4195-af4b-5e48b1f87181,34.41845725682395,-119.86777525985019,93,False,1548680404
8388e7a7-a239-476c-9ab9-445a649315a0,34.41413868189021,-119.87290036721471,67,False,1548680404
025f6dff-ba82-4fa5-a922-3144adb60827,34.4098693,-119.86942749999999,67,False,1548680404
16c9b3ab-ddfb-4dd2-87ea-18f3813f5c18,34.41138,-119.84288833333332,64,False,1548680404
582c1de5-f201-498a-a550-f784345c83fc,34.41315,-119.855515,57,False,1548680404
7e151de6-14f1-4a4e-aea3-40e1064ce931,34.41300443376825,-119.86750437889236,98,False,1548680404
1bd6a353-bc2f-486a-9297-3601647092d2,34.41710333333333,-119.866615,57,False,1548680404
ee85c6c9-8e8e-4218-b2c7-a287f31d7c65,34.41374229270444,-119.85621177602545,71,False,1548680404
dcef746c-097f-4e17-b7b8-4ea4f8db6291,34.41211,-119.85530833333333,92,False,1548680404
0171d928-e791-457d-8453-d013d62983d0,34.41207928120569,-119.85541750688091,100,False,1548680404
c7448ee6-bfa1-4a9e-8acf-7ae3a4073af8,34.411885,-119.855355,78,False,1548680404
cf08095a-38f8-49c7-b636-51efa511f162,34.4118,-119.854835,55,False,1548680404
c0a8cf48-9d3e-4afc-b9a3-4d0b7df49a9c,34.41168666666667,-119.85704833333332,56,False,1548680404
a4bec8fe-4ddc-4935-acbf-489ea9d7e5f5,34.41672833333334,-119.85633166666666,59,False,1548680404
19b37908-7b4e-43cc-919a-544161d29168,34.41584333333333,-119.85888666666666,57,False,1548680404
4506846b-55c1-4284-bb23-e70a6a394d52,34.41338333333333,-119.85697166666664,66,False,1548680404
ebe7dac2-7202-4782-8058-c3b31f8abc23,34.415176,-119.861993,96,False,1548680404
94e6dd01-ef46-4981-a1b4-01c9a8969afc,34.415914,-119.86209099999999,65,False,1548680404
ca6f26c7-c566-452f-a887-aec67fd7182d,34.412731666666666,-119.86303,100,False,1548680404
68bf503b-949b-4cf4-bf98-0d1d26fff22a,34.411805570157625,-119.86311494383949,94,False,1548680404
8b9b3252-fc67-490b-b5e8-0b5d510741ff,34.41291833333333,-119.847275,75,False,1548680404
