id,latitude,longitude,battery_level,captive,time_stamp
73ec7d08-b424-4c19-9491-4d960a2053f6,34.413265,-119.85545333333333,79,False,1548536404
736f77b8-472f-45d5-aa00-714bf6dbb157,34.41293449441762,-119.85512626591154,98,False,1548536404
e5782db5-965f-4cfc-851a-dfdf459e99e7,34.41244166666667,-119.85513999999999,87,False,1548536404
9c71f650-63da-42d4-a1a6-705524927664,34.41318166666667,-119.85641499999998,53,False,1548536404
ee85c6c9-8e8e-4218-b2c7-a287f31d7c65,34.41374229270444,-119.85621177602546,71,False,1548536404
0171d928-e791-457d-8453-d013d62983d0,34.41207928120569,-119.8554175068809,100,False,1548536404
3fe49886-4a30-4b26-9bbf-ee6b2a5bb8a5,34.414570000000005,-119.85535499999999,84,False,1548536404
67e21e43-8964-4f7c-9dc5-62503e7e4eb5,34.411454913238444,-119.85712389472859,64,False,1548536404
33a787f1-96c5-49f6-8369-d48963258cb0,34.410483,-119.854814,38,False,1548536404
f974f401-d645-4529-b4ed-1f8574f86a95,34.413077523963906,-119.85215174976722,55,False,1548536404
418bbfc8-8d9e-4c86-bc42-be6f0cd10dea,34.41276630389915,-119.85863464895623,66,False,1548536404
0e8abbb0-a7fa-44e2-b090-e8d76efe4960,34.4162365,-119.8553802,100,False,1548536404
ff55cda8-22c9-45ad-a3c8-f3f58ca10765,34.416111666666666,-119.85646833333334,16,False,1548536404
5628c146-843e-4e47-8210-3ce583ad5f7a,34.416115,-119.85648333333332,48,False,1548536404
ef97ba2f-066d-40b5-ad3f-356b82b610d3,34.416145,-119.85640666666669,44,False,1548536404
87a13223-f162-48e3-bbdc-2b240f0dbffe,34.41623333333334,-119.85665833333333,94,False,1548536404
6380c759-700d-41b6-a732-bdc0613d904b,34.416307555171095,-119.856439559848,81,False,1548536404
2aa4e1a1-8536-414d-84b1-994261898b7d,34.41723666666667,-119.85411833333335,81,False,1548536404
fccc97d4-fafe-4217-bffc-aefeb7797943,34.41108666666666,-119.859985,54,False,1548536404
fe0753a6-0802-4111-b99e-a05b7e140fdd,34.4172809,-119.8568774,31,False,1548536404
7eded6a1-d915-4f58-b904-4897ccae2bdc,34.41016833333333,-119.85148666666667,71,False,1548536404
1441faa8-776a-4f7e-aa09-763d2557f214,34.413279,-119.860696,61,False,1548536404
e2f43b3f-3184-462a-9a64-77c9a0e88f16,34.41679833333333,-119.85829166666666,65,False,1548536404
d3f3db86-2a88-4268-8ae3-b109bba6f0d4,34.417534,-119.853812,58,False,1548536404
