id,latitude,longitude,battery_level,captive,time_stamp
623a6fc5-d4f9-4489-bd50-bcaf05bb5299,34.41042333333333,-119.86125166666667,65,False,1550059203
1e28dfdf-ec9c-478c-9c28-bdaa1ed1025b,34.41209333333334,-119.86110666666669,58,False,1550059203
24559994-c550-4370-8997-7c669dc2273f,34.412114,-119.861093,92,False,1550059203
93f05d3e-8667-4803-8988-a568c1e5f0b8,34.41607666666666,-119.85990833333332,52,False,1550059203
16ffb690-bd6e-4c06-8ed9-005c80d0e7cd,34.41191166666667,-119.86070999999998,66,False,1550059203
f85eb593-3aa8-4db0-a90a-3aacf65429ec,34.41698833333333,-119.85433166666664,89,False,1550059203
ea74da56-ad34-404e-a279-a9f0c96d341a,34.416529999999995,-119.857605,42,False,1550059203
200b10b4-2e94-4728-bd57-77318137048a,34.41650833333333,-119.85763500000002,34,False,1550059203
5a94d43d-5e71-4503-87d6-91e0fb3c362d,34.409465000000004,-119.85685,79,False,1550059203
6603b6e7-6a91-46e9-af74-86c81d467f92,34.40929000000001,-119.85553666666668,73,False,1550059203
347c8b6d-b7ad-4143-a03b-8e4bbdd20cea,34.41426254939585,-119.85949443999384,69,False,1550059203
c84ec7a3-04ed-4ed3-9bdd-fa2aea06cfe6,34.40981333333333,-119.85537666666666,66,False,1550059203
15b73625-da5f-4ae6-8025-31836e3beb82,34.41042,-119.85727,72,False,1550059203
10160ea4-e725-4eb3-a2b4-7a57e2f8879e,34.411773333333336,-119.86109166666664,33,False,1550059203
2607f85e-5e21-4e1d-ae1b-0f11c8800200,34.410201666666666,-119.85614,60,False,1550059203
51aa1705-84fb-4aa9-935c-9f218a7bf37c,34.41110666666667,-119.85784833333334,87,False,1550059203
a2a6faf6-ddca-47b7-a68b-0b0b64821542,34.41087666666667,-119.85668166666667,82,False,1550059203
c000da48-3135-4f34-946e-b197522f364a,34.415135,-119.85433166666664,71,False,1550059203
5485bbae-92d5-4f2c-82bf-2b1c998f38a6,34.414970000000004,-119.85649166666666,51,False,1550059203
832f34b0-eb94-4c83-a1e6-e9a189e17cb0,34.414543,-119.857078,84,False,1550059203
e92e6fb5-621d-4166-8bc3-bd6d3f2b3a76,34.41200666666667,-119.85714666666668,93,False,1550059203
7c49d519-7c93-4e2d-b794-76e2ae324533,34.413471666666666,-119.85739833333334,54,False,1550059203
18a359c0-47ac-4731-a383-f06300865d9a,34.413806666666666,-119.85379833333332,63,False,1550059203
a4e17426-dda3-4c34-a389-e6b01e50372b,34.41175,-119.85533166666669,64,False,1550059203
f7b4eec2-fd50-4e1f-a02f-b06659d81b7d,34.41346333333333,-119.85680333333332,49,False,1550059203
712a7816-9beb-4836-8054-9063b473457f,34.41317039545105,-119.85565278690297,96,False,1550059203
75684df9-a5a3-4e26-b06a-517743e1c8bc,34.411204999999995,-119.86200000000001,61,False,1550059203
fc55ba2b-fed2-440f-a130-c7d8283deb22,34.41195666666667,-119.85862666666664,71,False,1550059203
a8adb7c9-2736-4c2b-966c-f195e859a29f,34.41511364047737,-119.86090789380644,55,False,1550059203
ba42ee67-7a84-4c54-a923-702f8ee7b6e7,34.41146166666667,-119.85714666666668,93,False,1550059203
44726069-1e34-4052-a676-7b5c0ea388de,34.41843833333333,-119.86892666666668,42,False,1550059203
8753d906-5e92-400a-b247-7b1b650a1b20,34.409805,-119.85998500000001,64,False,1550059203
9c60b438-f254-4ba6-977d-87637240007d,34.41121333333333,-119.86201499999999,54,False,1550059203
a7ce3e57-5410-4f63-83f0-09bd053d45f7,34.411224999999995,-119.86203833333332,92,False,1550059203
92600fd3-f053-4602-8270-176e3ef5028c,34.41027833333333,-119.86185500000002,73,False,1550059203
0e407592-0078-4c47-a697-8464ae9a9951,34.411269999999995,-119.86256333333334,78,False,1550059203
c9e9eb14-0db0-4263-9ce7-ce6f7ccdd5a0,34.411125,-119.86318999999999,53,False,1550059203
96eb5869-3194-40ad-8f32-59efd6e82214,34.41005333333333,-119.86267833333336,51,False,1550059203
74fde950-8f1e-4af8-9f70-31f934801083,34.41722833333333,-119.86187666666667,63,False,1550059203
07cb931d-3d2c-40aa-bbf8-67f0560bfda3,34.41108,-119.86424333333336,82,False,1550059203
