id,latitude,longitude,battery_level,captive,time_stamp
ff07c416-7cd5-4753-af82-460378f18ada,34.41174333333333,-119.86183999999999,72,False,1551268803
30ba2d38-094f-4a09-8b5a-c39c1caee4ad,34.41199833333334,-119.86651666666668,90,False,1551268803
8be405c9-f083-47a3-81c5-88583fe80644,34.41185333333333,-119.86638666666668,92,False,1551268803
05ffbb16-262c-4930-b1d7-a0e7073700df,34.409757783489326,-119.86549277674077,97,False,1551268803
42fc6338-61b1-4a6a-bbc9-aed785dc55fe,34.40973666666666,-119.86546333333332,88,False,1551268803
b7c46beb-bfde-425c-a417-3be6c2e135d4,34.41473333333333,-119.865875,35,False,1551268803
77d112ed-ea26-4cd6-9916-7157f767bdd7,34.410594999999994,-119.86554666666667,46,False,1551268803
1fd6d702-ff2f-419d-9b1c-407f801b4f87,34.40983166666667,-119.86462333333333,93,False,1551268803
df912fde-3d61-43be-84b3-56b04b1ffa65,34.41408166666667,-119.86529499999999,43,False,1551268803
f8a304eb-451f-4d03-a68b-340bddc491b4,34.41263166666667,-119.86531833333332,71,False,1551268803
bcf77525-8cd5-4da6-826a-39f9d502f306,34.412620000000004,-119.86528833333332,92,False,1551268803
d8955f78-9acd-4bb4-a553-8cef4b4a3945,34.41396333333333,-119.863685,37,False,1551268803
5a8281b4-b922-4632-9e6c-9f15c39c3d70,34.41625666666666,-119.86248,48,False,1551268803
969e4686-3d28-43ef-80c4-403ed1e33b19,34.41270833333333,-119.86245,81,False,1551268803
55b606a5-380f-4393-925a-012fa8e35005,34.41272,-119.86244166666664,70,False,1551268803
e9bd946f-bfbc-41d4-a809-7c65d073a512,34.41273833333333,-119.86170166666668,71,False,1551268803
fe5f92f7-35f4-4816-bc49-02fe6f1ba59b,34.414245,-119.86155,65,False,1551268803
68f23d4c-b748-403f-bc36-27392c598f1c,34.41271666666667,-119.86081666666664,91,False,1551268803
8af8f80e-a5a2-4688-a527-1576e861cbca,34.412711666666674,-119.86078666666666,62,False,1551268803
178d8934-0aab-4f54-8389-2806225e4577,34.41423,-119.86048833333334,58,False,1551268803
e3444415-15c7-4ed0-be03-02188c227c72,34.41108,-119.85998500000001,70,False,1551268803
b0a621c3-133d-40de-a3f0-002995175eb8,34.41162833333333,-119.86023666666668,90,False,1551268803
8a93d789-3b74-419e-8340-a6c1e8bf7ee5,34.40931666666667,-119.85706333333334,65,False,1551268803
58bea914-ea17-4adc-93e2-321e1bd45856,34.40954166666667,-119.857055,65,False,1551268803
fb7dc80b-608c-4d67-b716-b76b77646b69,34.41317,-119.85855166666668,66,False,1551268803
873bea25-1086-404f-8962-6a8dbcd38fdc,34.413135000000004,-119.85852833333333,82,False,1551268803
bb187e26-6702-4d9b-a1ce-2c1915640f5c,34.41312333333334,-119.85852,88,False,1551268803
350e01e0-a33e-496c-ab6e-b23d7715db30,34.41111,-119.85371333333332,56,False,1551268803
f3b27399-ddef-435f-868a-1df7221df61b,34.415321666666664,-119.85479,91,False,1551268803
8fd8403b-9bdc-4cf0-9c6b-b190a2f87687,34.41217329999999,-119.857077,63,False,1551268803
cecc800f-a539-4b1f-a39b-262733256b94,34.40967166666667,-119.86952166666669,70,False,1551268803
30ba2d38-094f-4a09-8b5a-c39c1caee4ad,34.41200333333334,-119.86653166666667,89,False,1551269404
cecc800f-a539-4b1f-a39b-262733256b94,34.40967166666667,-119.86952166666669,69,False,1551269404
f3b27399-ddef-435f-868a-1df7221df61b,34.415325,-119.85479,91,False,1551269404
8fd8403b-9bdc-4cf0-9c6b-b190a2f87687,34.41217329999999,-119.857077,63,False,1551269404
8be405c9-f083-47a3-81c5-88583fe80644,34.411849999999994,-119.86638666666668,92,False,1551269404
05ffbb16-262c-4930-b1d7-a0e7073700df,34.409757783489326,-119.86549277674077,97,False,1551269404
42fc6338-61b1-4a6a-bbc9-aed785dc55fe,34.40973666666666,-119.86546333333332,88,False,1551269404
b7c46beb-bfde-425c-a417-3be6c2e135d4,34.41473333333333,-119.865875,35,False,1551269404
77d112ed-ea26-4cd6-9916-7157f767bdd7,34.410594999999994,-119.86554666666667,46,False,1551269404
1fd6d702-ff2f-419d-9b1c-407f801b4f87,34.40984,-119.86460833333334,93,False,1551269404
df912fde-3d61-43be-84b3-56b04b1ffa65,34.414085,-119.86531833333332,43,False,1551269404
f8a304eb-451f-4d03-a68b-340bddc491b4,34.41263166666667,-119.86531833333332,71,False,1551269404
d8955f78-9acd-4bb4-a553-8cef4b4a3945,34.41399833333333,-119.86367833333334,36,False,1551269404
5a8281b4-b922-4632-9e6c-9f15c39c3d70,34.41625166666667,-119.86247333333334,48,False,1551269404
e5ef0da5-de46-4033-9b5f-b230afd4b943,34.41317,-119.86250333333334,29,False,1551269404
969e4686-3d28-43ef-80c4-403ed1e33b19,34.412711666666674,-119.86245,81,False,1551269404
55b606a5-380f-4393-925a-012fa8e35005,34.41272,-119.86244166666664,70,False,1551269404
ff07c416-7cd5-4753-af82-460378f18ada,34.41174333333333,-119.86183999999999,72,False,1551269404
bcf77525-8cd5-4da6-826a-39f9d502f306,34.41262500000001,-119.86529499999999,92,False,1551269404
e9bd946f-bfbc-41d4-a809-7c65d073a512,34.41274666666666,-119.86171000000002,71,False,1551269404
bb187e26-6702-4d9b-a1ce-2c1915640f5c,34.413140000000006,-119.85851333333332,88,False,1551269404
873bea25-1086-404f-8962-6a8dbcd38fdc,34.413135000000004,-119.85852833333333,82,False,1551269404
fb7dc80b-608c-4d67-b716-b76b77646b69,34.41316666666667,-119.85854333333332,66,False,1551269404
dc8e52c3-960d-4c07-96dc-c3bdf2d70b56,34.410515000000004,-119.8583,25,False,1551269404
58bea914-ea17-4adc-93e2-321e1bd45856,34.409546666666664,-119.857055,65,False,1551269404
8a93d789-3b74-419e-8340-a6c1e8bf7ee5,34.40931333333333,-119.85706333333334,65,False,1551269404
b0a621c3-133d-40de-a3f0-002995175eb8,34.41162833333333,-119.86023666666668,90,False,1551269404
350e01e0-a33e-496c-ab6e-b23d7715db30,34.41110666666667,-119.85371333333332,56,False,1551269404
178d8934-0aab-4f54-8389-2806225e4577,34.41423333333333,-119.86048833333334,58,False,1551269404
8af8f80e-a5a2-4688-a527-1576e861cbca,34.412711666666674,-119.86078666666666,61,False,1551269404
68f23d4c-b748-403f-bc36-27392c598f1c,34.41272,-119.86080166666667,91,False,1551269404
fb449ff3-9c47-4ac1-8682-d9ddf178ce8c,34.41605333333334,-119.86007,49,False,1551269404
fe5f92f7-35f4-4816-bc49-02fe6f1ba59b,34.41424166666666,-119.86155,65,False,1551269404
e3444415-15c7-4ed0-be03-02188c227c72,34.41108,-119.85998500000001,70,False,1551269404
969e4686-3d28-43ef-80c4-403ed1e33b19,34.412711666666674,-119.86245,81,False,1551270004
e5ef0da5-de46-4033-9b5f-b230afd4b943,34.41317,-119.86250333333334,28,False,1551270004
5a8281b4-b922-4632-9e6c-9f15c39c3d70,34.41625666666666,-119.86247333333334,48,False,1551270004
d8955f78-9acd-4bb4-a553-8cef4b4a3945,34.41399333333333,-119.86367833333334,36,False,1551270004
bcf77525-8cd5-4da6-826a-39f9d502f306,34.41262500000001,-119.86529499999999,92,False,1551270004
f8a304eb-451f-4d03-a68b-340bddc491b4,34.41263166666667,-119.86531833333332,71,False,1551270004
df912fde-3d61-43be-84b3-56b04b1ffa65,34.41408166666667,-119.86532666666666,43,False,1551270004
42fc6338-61b1-4a6a-bbc9-aed785dc55fe,34.40973666666666,-119.86546333333332,88,False,1551270004
77d112ed-ea26-4cd6-9916-7157f767bdd7,34.410594999999994,-119.86554666666667,46,False,1551270004
b7c46beb-bfde-425c-a417-3be6c2e135d4,34.41473333333333,-119.86588333333331,34,False,1551270004
05ffbb16-262c-4930-b1d7-a0e7073700df,34.409757783489326,-119.86549277674077,97,False,1551270004
8be405c9-f083-47a3-81c5-88583fe80644,34.41185333333333,-119.86638666666668,92,False,1551270004
b8940bee-a4a4-4044-8788-28c991771be1,34.40973666666666,-119.86580666666666,53,False,1551270004
30ba2d38-094f-4a09-8b5a-c39c1caee4ad,34.41200333333334,-119.86653166666667,89,False,1551270004
1fd6d702-ff2f-419d-9b1c-407f801b4f87,34.409835,-119.86460833333334,93,False,1551270004
55b606a5-380f-4393-925a-012fa8e35005,34.41272,-119.86244166666664,70,False,1551270004
350e01e0-a33e-496c-ab6e-b23d7715db30,34.41111,-119.85371333333332,56,False,1551270004
e9bd946f-bfbc-41d4-a809-7c65d073a512,34.41274666666666,-119.86171000000002,71,False,1551270004
cecc800f-a539-4b1f-a39b-262733256b94,34.40967166666667,-119.86952166666669,69,False,1551270004
bb187e26-6702-4d9b-a1ce-2c1915640f5c,34.41314666666666,-119.85851333333332,88,False,1551270004
873bea25-1086-404f-8962-6a8dbcd38fdc,34.413140000000006,-119.858535,82,False,1551270004
fb7dc80b-608c-4d67-b716-b76b77646b69,34.41316666666667,-119.858535,66,False,1551270004
dc8e52c3-960d-4c07-96dc-c3bdf2d70b56,34.410515000000004,-119.8583,25,False,1551270004
58bea914-ea17-4adc-93e2-321e1bd45856,34.40954166666667,-119.857055,65,False,1551270004
ff07c416-7cd5-4753-af82-460378f18ada,34.41174333333333,-119.86183999999999,72,False,1551270004
8a93d789-3b74-419e-8340-a6c1e8bf7ee5,34.40931333333333,-119.85706333333334,65,False,1551270004
e3444415-15c7-4ed0-be03-02188c227c72,34.411095,-119.86,70,False,1551270004
178d8934-0aab-4f54-8389-2806225e4577,34.41423833333333,-119.86048833333334,58,False,1551270004
8af8f80e-a5a2-4688-a527-1576e861cbca,34.41271666666667,-119.86078666666666,61,False,1551270004
68f23d4c-b748-403f-bc36-27392c598f1c,34.41272,-119.86081000000001,91,False,1551270004
fb449ff3-9c47-4ac1-8682-d9ddf178ce8c,34.41605333333334,-119.86007,48,False,1551270004
fe5f92f7-35f4-4816-bc49-02fe6f1ba59b,34.41426166666667,-119.86152666666666,64,False,1551270004
b0a621c3-133d-40de-a3f0-002995175eb8,34.41162833333333,-119.86023666666668,90,False,1551270004
f3b27399-ddef-435f-868a-1df7221df61b,34.415333333333336,-119.85479666666667,91,False,1551270004
8fd8403b-9bdc-4cf0-9c6b-b190a2f87687,34.41217329999999,-119.857077,63,False,1551270004
f3b27399-ddef-435f-868a-1df7221df61b,34.415333333333336,-119.85479666666667,91,False,1551270603
d8955f78-9acd-4bb4-a553-8cef4b4a3945,34.413986666666666,-119.86367,36,False,1551270603
bcf77525-8cd5-4da6-826a-39f9d502f306,34.41262833333334,-119.86529499999999,92,False,1551270603
f8a304eb-451f-4d03-a68b-340bddc491b4,34.41263166666667,-119.86532666666666,71,False,1551270603
df912fde-3d61-43be-84b3-56b04b1ffa65,34.41409,-119.86536333333332,42,False,1551270603
1fd6d702-ff2f-419d-9b1c-407f801b4f87,34.409835,-119.86461666666668,93,False,1551270603
77d112ed-ea26-4cd6-9916-7157f767bdd7,34.410594999999994,-119.86554666666667,45,False,1551270603
5a8281b4-b922-4632-9e6c-9f15c39c3d70,34.41626333333333,-119.86244166666664,48,False,1551270603
b7c46beb-bfde-425c-a417-3be6c2e135d4,34.41473,-119.86588333333331,34,False,1551270603
05ffbb16-262c-4930-b1d7-a0e7073700df,34.409757783489326,-119.86549277674077,97,False,1551270603
8be405c9-f083-47a3-81c5-88583fe80644,34.41185333333333,-119.86638666666668,92,False,1551270603
b8940bee-a4a4-4044-8788-28c991771be1,34.40973666666666,-119.86580666666666,53,False,1551270603
30ba2d38-094f-4a09-8b5a-c39c1caee4ad,34.41200666666667,-119.86653166666667,89,False,1551270603
cecc800f-a539-4b1f-a39b-262733256b94,34.409675,-119.86952166666669,69,False,1551270603
8fd8403b-9bdc-4cf0-9c6b-b190a2f87687,34.41217329999999,-119.857077,63,False,1551270603
42fc6338-61b1-4a6a-bbc9-aed785dc55fe,34.409740000000006,-119.86546333333332,88,False,1551270603
969e4686-3d28-43ef-80c4-403ed1e33b19,34.41271666666667,-119.86245666666667,81,False,1551270603
e5ef0da5-de46-4033-9b5f-b230afd4b943,34.413176666666665,-119.86251833333333,28,False,1551270603
ff07c416-7cd5-4753-af82-460378f18ada,34.41174333333333,-119.86183999999999,72,False,1551270603
55b606a5-380f-4393-925a-012fa8e35005,34.41272,-119.86244166666664,70,False,1551270603
350e01e0-a33e-496c-ab6e-b23d7715db30,34.41111333333333,-119.85372166666666,56,False,1551270603
bb187e26-6702-4d9b-a1ce-2c1915640f5c,34.41316166666666,-119.85851333333332,88,False,1551270603
fb7dc80b-608c-4d67-b716-b76b77646b69,34.41316666666667,-119.858535,66,False,1551270603
dc8e52c3-960d-4c07-96dc-c3bdf2d70b56,34.41054833333333,-119.85829166666666,25,False,1551270603
58bea914-ea17-4adc-93e2-321e1bd45856,34.40957333333333,-119.85704833333332,65,False,1551270603
8a93d789-3b74-419e-8340-a6c1e8bf7ee5,34.40929833333333,-119.85708666666666,65,False,1551270603
b0a621c3-133d-40de-a3f0-002995175eb8,34.41163333333333,-119.86023666666668,89,False,1551270603
873bea25-1086-404f-8962-6a8dbcd38fdc,34.41314333333333,-119.858535,81,False,1551270603
178d8934-0aab-4f54-8389-2806225e4577,34.41423833333333,-119.86048833333334,57,False,1551270603
8af8f80e-a5a2-4688-a527-1576e861cbca,34.41271666666667,-119.86078666666666,61,False,1551270603
68f23d4c-b748-403f-bc36-27392c598f1c,34.41272333333333,-119.86081666666664,91,False,1551270603
fb449ff3-9c47-4ac1-8682-d9ddf178ce8c,34.41605333333334,-119.86006166666668,48,False,1551270603
fe5f92f7-35f4-4816-bc49-02fe6f1ba59b,34.41428333333333,-119.86155666666667,64,False,1551270603
e9bd946f-bfbc-41d4-a809-7c65d073a512,34.41274666666666,-119.86171666666664,71,False,1551270603
e3444415-15c7-4ed0-be03-02188c227c72,34.41109166666667,-119.86,70,False,1551270603
e9bd946f-bfbc-41d4-a809-7c65d073a512,34.41276166666667,-119.86171000000002,71,False,1551271204
fe5f92f7-35f4-4816-bc49-02fe6f1ba59b,34.41428833333334,-119.86155,64,False,1551271204
873bea25-1086-404f-8962-6a8dbcd38fdc,34.41314666666666,-119.85854333333332,81,False,1551271204
68f23d4c-b748-403f-bc36-27392c598f1c,34.41273833333333,-119.86079333333332,91,False,1551271204
8af8f80e-a5a2-4688-a527-1576e861cbca,34.41271666666667,-119.86078666666666,61,False,1551271204
8a93d789-3b74-419e-8340-a6c1e8bf7ee5,34.40929000000001,-119.85709333333334,65,False,1551271204
e3444415-15c7-4ed0-be03-02188c227c72,34.41108666666666,-119.86,69,False,1551271204
