id,latitude,longitude,battery_level,captive,time_stamp
6dd3c88e-2275-46ad-8259-f2898119aff0,34.41467333333333,-119.86562333333336,27,False,1549165204
1b68822e-80a0-40d5-85d9-2cb174ae0a4d,34.416305,-119.85530166666668,100,False,1549165204
e0e213ef-3f9e-4bdc-9282-5079eb5c35bb,34.41726780499743,-119.86711286019519,79,False,1549165806
6dd3c88e-2275-46ad-8259-f2898119aff0,34.41469166666666,-119.86557833333332,27,False,1549165806
5c43a8f8-71fb-4369-af24-67f3abfae761,34.4159854157217,-119.86259451147156,80,False,1549165806
1b68822e-80a0-40d5-85d9-2cb174ae0a4d,34.416336666666666,-119.855285,100,False,1549165806
1b68822e-80a0-40d5-85d9-2cb174ae0a4d,34.416336666666666,-119.855285,100,False,1549166403
5c43a8f8-71fb-4369-af24-67f3abfae761,34.4159854157217,-119.86259451147156,80,False,1549166403
6dd3c88e-2275-46ad-8259-f2898119aff0,34.414676666666665,-119.86559333333336,27,False,1549166403
e0e213ef-3f9e-4bdc-9282-5079eb5c35bb,34.41726780499743,-119.86711286019519,79,False,1549166403
1b68822e-80a0-40d5-85d9-2cb174ae0a4d,34.416325,-119.85527833333332,100,False,1549167004
5c43a8f8-71fb-4369-af24-67f3abfae761,34.4159854157217,-119.86259451147156,80,False,1549167004
e0e213ef-3f9e-4bdc-9282-5079eb5c35bb,34.41726780499743,-119.86711286019519,79,False,1549167004
1b68822e-80a0-40d5-85d9-2cb174ae0a4d,34.41631333333333,-119.855285,100,False,1549167603
5c43a8f8-71fb-4369-af24-67f3abfae761,34.4159854157217,-119.86259451147156,80,False,1549167603
e0e213ef-3f9e-4bdc-9282-5079eb5c35bb,34.41726780499743,-119.86711286019519,79,False,1549167603
5c43a8f8-71fb-4369-af24-67f3abfae761,34.4159854157217,-119.86259451147156,80,False,1549168204
1b68822e-80a0-40d5-85d9-2cb174ae0a4d,34.41631333333333,-119.855285,100,False,1549168204
e0e213ef-3f9e-4bdc-9282-5079eb5c35bb,34.41726780499743,-119.86711286019519,79,False,1549168204
5c43a8f8-71fb-4369-af24-67f3abfae761,34.4159854157217,-119.86259451147156,80,False,1549168804
e0e213ef-3f9e-4bdc-9282-5079eb5c35bb,34.41726780499743,-119.86711286019519,79,False,1549168804
e0e213ef-3f9e-4bdc-9282-5079eb5c35bb,34.41726780499743,-119.86711286019519,79,False,1549169404
aba85c39-62ee-4efb-9b41-805a583a5f96,34.418681666666664,-119.86293,94,False,1549169404
5c43a8f8-71fb-4369-af24-67f3abfae761,34.4159854157217,-119.86259451147156,80,False,1549169404
