id,latitude,longitude,battery_level,captive,time_stamp
34260c06-a5f3-4d9b-adf8-98597a1bdff8,34.41433333333334,-119.85714000000002,89,False,1549210803
32448a70-d902-49ae-81e4-aa3958b426bb,34.414348333333336,-119.85713166666667,96,False,1549210803
2464a633-7170-48aa-9bb0-e4e1d889bf50,34.4151694,-119.8569536,74,False,1549210803
fc7c987f-31db-442d-9200-4aacf3a64e47,34.415195000000004,-119.85698666666667,93,False,1549210803
d5dc9751-73bd-4df0-a667-8650884b2632,34.4152,-119.85698666666667,96,False,1549210803
397d4735-1d50-4c55-af03-1abc4001f358,34.415218333333335,-119.85698,95,False,1549210803
d49f889a-4d75-416c-a25f-3bd5d64fa92d,34.41521,-119.85700166666666,100,False,1549210803
44f62996-da26-4e4e-8b21-e7e0ac53c0ec,34.415218333333335,-119.85700166666666,98,False,1549210803
71c199c7-9632-4435-a28b-e656a54ba2d1,34.415244,-119.857048,100,False,1549210803
d0716bfd-6198-4cbc-b1b4-b88ffbca73e8,34.41523333333334,-119.85711666666666,98,False,1549210803
c5632e87-4bd4-4835-a1bb-d2f7f6d632f8,34.41523666666667,-119.85711666666666,100,False,1549210803
bfab41d1-b600-40b1-98c7-093b68bafb8a,34.41523333333334,-119.857125,97,False,1549210803
b6cd3df6-60a4-4350-b17e-bbdb66a35458,34.414475,-119.85827666666667,100,False,1549210803
c5cc00b3-d96f-4cd6-b504-406de44ddca6,34.41449,-119.85826833333334,100,False,1549210803
331a1ee8-33bb-46fe-a602-dc36072b7cfc,34.41571,-119.85855833333332,92,False,1549210803
7dafc75c-f4af-452d-b69e-d96dacef6319,34.415711,-119.85862,100,False,1549210803
f54c59a7-fe4d-4cb9-b76b-0d741aaa3534,34.415752,-119.858649,100,False,1549210803
21c20758-e9be-48c3-be4b-108f602241c3,34.415658,-119.858785,100,False,1549210803
5f70547f-7951-4ed3-bd96-ea8737399da8,34.409816666666664,-119.86132,65,False,1549210803
aba85c39-62ee-4efb-9b41-805a583a5f96,34.418755000000004,-119.86296833333333,91,False,1549210803
5860c665-5aa4-4682-b9c3-3c766263c386,34.41717833333333,-119.86646333333334,73,False,1549210803
1a224679-425c-4f73-aba0-04b7df9e158b,34.41303666666667,-119.85546166666667,96,False,1549389004
